Ch.,B,A,x0,y0,Ra_1,Dec_1,FWHMx,FWHMy,Mag_1,Beta,r,Angle,RMSE,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx_1,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,Ra_2,Dec_2,Mag_2,ABS_Mag,luminosity,Mass,Plx_2,PM,RV,plx_in_arsec,distnace_from_earth,Separation,plx_arsec,distance_from_earth,TV,True_Velocity,velocity_dispersion,Log(Velocity Dispersion),L_size,Log(L_size),Log(Mass),average VD
1,19.4922,153.611,385.359,155.563,251.748,-45.8346,4.69591,2.9392,-8.45204,-1,0.625906,10.2023,20.3387,2MASS J16465961-4550049,251.7483616,-45.83466533,0,0,90,LP?,1,16 46 59.60679,-45 50 04.7952,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-1.196,-5.566,0.274,0.238,90,,,,,,,13.203,,,,,,,,0.935687,,,,,,,,,,,,,,,,,,,,,,
1,44.8179,195.248,362.46,376.452,251.752,-45.8562,3.46245,3.13326,-8.45113,-1,0.904924,58.1345,20.8475,Gaia DR3 5940106659935756416,251.7517034,-45.85618899,0,0,90,*,3,16 47 00.40882,-45 51 22.2804,A,2020yCat.1350....0G,Star,*,,,,,,,,,-2.467,-3.637,0.143,0.114,90,,,,,,,,,,,,,,,0.742206,251.752,-45.8562,-8.45113,-21.46142987,3.29E+10,1010.962025,-0.0133,4.395,,-1.33E-05,-75187.98,0.74220618,,,,,,,,,3.004734842,
1,33.0518,159.167,392.374,250.081,251.747,-45.8439,4.07898,3.2572,-8.44924,-1,0.798533,75.001,10.1405,Gaia DR3 5940106763006676352,251.7474346,-45.84384473,0,0,90,*,3,16 46 59.38430,-45 50 37.8410,A,2020yCat.1350....0G,Star,*,,,,,,,0.4037,0.1189,-2.373,-4.094,0.143,0.121,90,,,,,,,,,,,,,,,1.121883,,,,,,,,,,,,,4.04E-04,2477.086946,,,,,,,,
1,43.8882,187.551,351.648,384.225,251.753,-45.8569,3.51163,3.203,-8.44658,-1,0.912112,54.5771,22.1928,Gaia DR3 5940106659927383936,251.7531913,-45.85694576,0,0,90,*,1,16 47 00.76591,-45 51 25.0047,A,2020yCat.1350....0G,Star,*,,,,,,,0.0975,0.1113,-2.232,-4.191,0.146,0.117,90,,,,,,,,,,,,,,,0.493801,251.753,-45.8569,-8.44658,-21.45687989,3.27E+10,1009.752285,0.0975,4.748,,9.75E-05,10256.411,0.493800545,9.75E-05,10256.41026,230.8258606,,,,,,3.004214845,
1,67.5863,173.601,251.049,436.112,251.767,-45.862,2.00137,1.94117,-8.43207,-1,0.969918,77.9442,45.5715,Gaia DR3 5940105904021503104,251.7671891,-45.86203191,0,0,90,*,1,16 47 04.12539,-45 51 43.3149,A,2020yCat.1350....0G,Star,*,,,,,,,0.2491,0.1234,-2.384,-3.847,0.16,0.127,90,,,,,,,,,,,,,,,0.492442,251.767,-45.862,-8.43207,-21.44236974,3.23E+10,1005.904014,0.2491,4.526,,2.49E-04,4014.452,0.492442362,2.49E-04,4014.452027,86.12300289,,,,,,3.002556541,
1,39.7495,162.522,212.017,427.861,251.773,-45.8612,4.71707,2.69908,-8.42562,-1,0.572195,18.7373,25.5716,Gaia DR3 5940106007092319104,251.7726945,-45.86121962,0,0,90,LP?,1,16 47 05.44669,-45 51 40.3906,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-1.108,-1.997,0.482,0.364,90,,,,,,,,,,,,,,,0.757121,251.773,-45.8612,-8.42562,-21.43592004,3.21E+10,1004.198186,1.2013,5.58,,0.0012013,832.43146,0.757121117,,,,,,,,,3.001819433,
1,51.6722,186.143,308.088,180.183,251.759,-45.837,3.94192,2.79726,-8.41716,-1,0.709619,-57.7162,31.9486,[CRN2020] W1032,251.7594755,-45.83826937,0,0,90,*,8,16 47 02.27412,-45 50 17.7697,A,2020yCat.1350....0G,Star,*,-37.88,4.8,-1.26E-04,1.60E-05,O9-9.5III,,0.1362,0.1768,-1.962,-3.903,0.151,0.13,90,,,,24,21.18,18.01,,,,,,,,,4.714802,,,,,,,,,,,,,1.36E-04,7342.143906,,,,,,,,
1,26.3841,140.038,380.435,426.383,251.749,-45.8611,5.08759,2.87738,-8.41551,-1,0.565568,-24.2466,21.6278,2MASS J16465979-4551400,251.7490493,-45.86113549,0,0,90,LP?,2,16 46 59.77183,-45 51 40.0878,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR|V*,,,,,,,,,-1.554,-4.339,0.444,0.35,90,,,,,,19.264,,12.371,,,,,,,0.192355,251.749,-45.8611,-8.41551,-21.42581013,3.18E+10,1001.530121,-1.1136,4.609,,-0.0011136,-897.9885,0.192354876,,,,,,,,,3.000664015,
1,30.8103,167.35,77.0554,149.934,251.792,-45.8341,3.74146,3.24424,-8.40558,-1,0.867106,-54.858,9.28089,Gaia DR3 5940199877892578560,251.7936417,-45.83515526,0,0,90,*,2,16 47 10.47401,-45 50 06.5589,A,2020yCat.1350....0G,Star,*,,,,,,,0.1782,0.1106,-2.363,-4.057,0.149,0.118,90,,,,,,,,,,,,,,,5.591691,,,,,,,,,,,,,1.78E-04,5611.672278,,,,,,,,
1,64.2604,178.074,280.649,411.637,251.763,-45.8596,3.09123,2.77005,-8.40478,-1,0.896098,45.4277,36.5862,Gaia DR3 5940105904021506560,251.7631279,-45.85966642,0,0,90,*,2,16 47 03.15069,-45 51 34.7991,A,2020yCat.1350....0G,Star,*,,,,,,,0.119,0.1087,-2.269,-3.765,0.135,0.11,90,,,,,,,,,,,,,,,0.398791,251.763,-45.8596,-8.40478,-21.41508034,3.15E+10,998.7062176,0.119,4.396,,1.19E-04,8403.361,0.39879073,1.19E-04,8403.361345,175.1011743,,,,,,2.999437754,
1,82.4404,156.308,294.995,213.76,251.761,-45.8403,5.53891,4.67764,-8.38414,-1,0.844506,70.9,50.0011,[B2007] J164702.71-455023.9,251.7612917,-45.83997222,0.32,0.32,90,V*,1,   16 47 02.71,   -45 50 23.9,C,2007AJ....133.2696B,Variable*,V*,,,,,,,,,,,,,,,,,19.651,,,,,,,,,,,1.390888,,,,,,,,,,,,,,,,,,,,,,
1,19.1057,178.624,45.7601,551.229,251.796,-45.8733,3.60782,3.0243,-8.36068,-1,0.838264,63.1741,13.4082,PSR J1647-4552,251.79243,-45.8713,0.1,0.1,90,Psr,214,   16 47 10.18,   -45 52 16.7,C,2012ApJ...756...27L,Pulsar,Psr|Rad|X,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.492522,,,,,,,,,,,,,,,,,,,,,,
1,51.1026,194.895,296.128,458.801,251.761,-45.8642,3.16872,3.15529,-8.36046,-1,0.99576,54.1837,35.2425,[CRN2020] W1035,251.7610204,-45.86420619,0,0,90,*,6,16 47 02.64488,-45 51 51.1423,A,2020yCat.1350....0G,Star,*,-39.57,4.12,-1.32E-04,1.37E-05,O9-9.5III,,0.1641,0.0746,-2.483,-4.189,0.092,0.076,90,,,,23.5,19.56,17.15,,,,,,,,,0.051177,251.761,-45.8642,-8.36046,-21.37076024,3.02E+10,987.1260174,0.1641,4.869,,1.64E-04,6093.8447,0.051176867,1.64E-04,6093.845216,140.640221,146.1008332,7.227227382,0.858971719,54.60993609,1.737271668,2.994372599,
1,84.0889,168.914,287.13,510.457,251.762,-45.8693,3.45361,3.32573,-8.35693,-1,0.962971,22.1293,37.0722,Gaia DR3 5940105904013084544,251.7622028,-45.86926007,0,0,90,*,3,16 47 02.92867,-45 52 09.3363,A,2020yCat.1350....0G,Star,*,,,,,,,0.1655,0.0959,-2.084,-3.715,0.122,0.1,90,,,,,,,,,,,,,,,0.544963,251.762,-45.8693,-8.35693,-21.36722974,3.01E+10,986.2093432,0.1655,4.259,,1.66E-04,6042.2964,0.544962716,1.66E-04,6042.296073,121.9798073,,,,,,2.993969113,
1,21.4332,98.403,379.479,141.093,251.749,-45.8332,6.15581,3.16736,-8.34363,-1,0.514532,28.9845,16.6056,[CMN2008] J164659.9-454958,251.7493333,-45.83319444,0.11,0.11,90,X,1,   16 46 59.84,   -45 49 59.5,C,2003yCat.2246....0C,X,NIR|X,,,,,,,,,,,,,,,,,,,,13.381,,,,,,,,0.853986,251.749,-45.8332,-8.34363,-21.35392979,2.98E+10,982.7637284,,,,,,0.853986153,,,,,,,,,2.992449119,
1,38.531,172.434,305.568,493.818,251.76,-45.8676,3.45543,3.2102,-8.34031,-1,0.929029,72.4822,14.7822,Gaia DR3 5940105904013091200,251.7596484,-45.86765386,0,0,90,*,2,16 47 02.31562,-45 52 03.5539,A,2020yCat.1350....0G,Star,*,,,,,,,0.178,0.077,-2.089,-3.652,0.094,0.077,90,,,,,,,,,,,,,,,0.889324,251.76,-45.8676,-8.34031,-21.35061005,2.97E+10,981.9055627,0.178,4.208,,1.78E-04,5617.9775,0.889323665,1.78E-04,5617.977528,112.0557404,,,,,,2.99206972,
1,12.0775,58.5165,330.799,90.901,251.756,-45.8283,10.121,3.2363,-8.33915,-1,0.319762,26.6902,10.5278,[CRN2020] W1026,251.7543083,-45.8302515,0,0,90,*,6,16 47 01.03400,-45 49 48.9054,A,2020yCat.1350....0G,Star,*,-37.85,4.26,-1.26E-04,1.42E-05,O9-9.5III,,0.1813,0.1057,-1.967,-3.36,0.129,0.111,90,,,,,,,,,,,,,,,8.201803,251.754,-45.8303,-8.24432,-21.25461987,2.72E+10,957.4132069,0.1813,3.893,,1.81E-04,5515.7197,0.797765109,1.81E-04,5515.719801,101.7805805,108.5905557,5.7001909,0.7558894,48.05638062,1.681751059,2.981099414,
1,8.62236,188.552,440.93,102.083,251.741,-45.8294,3.42077,2.95459,-8.3363,-1,0.863722,45.4965,9.87335,Gaia DR3 5940106827422737280,251.7406283,-45.82943004,0,0,90,*,2,16 46 57.75079,-45 49 45.9481,A,2020yCat.1350....0G,Star,*,,,,,,,0.3692,0.1194,-2.149,-3.947,0.168,0.118,90,,,,,,,,,,,,,,,0.932388,,,,,,,,,,,,,3.69E-04,2708.559047,,,,,,,,
1,20.0039,166.145,408.992,494.083,251.745,-45.8677,4.49095,2.54806,-8.33375,-1,0.567375,61.6444,14.9365,[CMN2008] J164659.0-455158,251.7458333,-45.86611111,,,172,X,1,    16 46 59.0,     -45 51 58,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089233,,,,,,,,,,,,,,,,,,,,,,
1,39.7104,141.751,156.394,210.518,251.781,-45.84,4.2434,3.11521,-8.31799,-1,0.734131,-73.8612,14.8396,[B2007] J164707.29-455024.2,251.7804492,-45.84004642,0,0,90,V*,4,16 47 07.30780,-45 50 24.1671,A,2020yCat.1350....0G,Variable*,*|V*,,,,,,,0.1873,0.0623,-2.085,-3.692,0.082,0.07,90,,,,,,16.811,,,,,,,,,1.406107,,,,,,,,,,,,,1.87E-04,5339.028297,,,,,,,,
1,61.9011,173.315,356.664,351.369,251.752,-45.8537,3.27909,3.27908,-8.31205,-1,0.999998,85.0509,36.4018,Gaia DR3 5940106659927406848,251.7524841,-45.85377244,0,0,90,*,2,16 47 00.59619,-45 51 13.5808,A,2020yCat.1350....0G,Star,*,,,,,,,,,-1.939,-3.89,0.166,0.134,90,,,,,,,,,,,,,,,1.245193,,,,,,,,,,,,,,,,,,,,,,
1,68.6533,192.86,191.72,332.458,251.776,-45.8519,3.60407,2.43723,-8.3091,-1,0.676243,-22.4451,38.7566,2MASS J16470625-4551042,251.7760856,-45.85109834,0,0,90,s*b,9,16 47 06.26055,-45 51 03.9540,A,2020yCat.1350....0G,BlueSG,*|C*?|LP?|NIR|s*b|SB*|V*,-82.16,2.23,-2.74E-04,7.40E-06,B1.5Ia,,0.2045,0.0805,-2.673,-3.84,0.099,0.08,90,,,,23.8,20.5,17.15,10.44,9.268,8.809,,,,,,2.887302,,,,,,,,,,,,,2.04E-04,4889.97555,,,,,,,,
1,18.8289,171.806,76.4893,22.5174,251.792,-45.8216,3.50156,3.07995,-8.30579,-1,0.879595,53.4408,17.4718,Gaia DR3 5940199912252321280,251.789962,-45.8208196,0,0,90,*,2,16 47 09.59089,-45 49 14.9506,A,2020yCat.1350....0G,Star,*,,,,,,,0.1678,0.1102,-2.287,-3.935,0.132,0.112,90,,,,,,,,,,,,,,,5.853551,,,,,,,,,,,,,1.68E-04,5959.475566,,,,,,,,
1,40.4357,184.987,153.335,313.326,251.781,-45.85,3.28014,2.98997,-8.28294,-1,0.911536,47.0687,12.0073,Gaia DR3 5940106041452100352,251.7809494,-45.85002611,0,0,90,*,2,16 47 07.42785,-45 51 00.0940,A,2020yCat.1350....0G,Star,*,,,,,,,0.1018,0.1639,-2.571,-4.234,0.223,0.157,90,,,,,,,,,,,,,,,0.173056,251.781,-45.85,-8.28294,-21.29323987,2.81E+10,967.1929622,0.1018,4.953,,1.02E-04,9823.183,0.173056097,1.02E-04,9823.182711,230.6210323,,,,,,2.985513128,
1,31.6856,175.421,97.9774,98.6027,251.789,-45.8291,5.42292,1.89921,-8.27842,-1,0.350219,57.5865,24.4708,[CMN2008] J164709.2-454941,251.7883333,-45.82805556,,,172,X,1,    16 47 09.2,     -45 49 41,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.121765,,,,,,,,,,,,,,,,,,,,,,
1,24.4397,180.979,86.8686,191.284,251.79,-45.8381,4.30943,2.31117,-8.27589,-1,0.536304,-85.0379,10.376,Gaia DR3 5940199873591740416,251.7908027,-45.83978286,0,0,90,*,2,16 47 09.79265,-45 50 23.2183,A,2020yCat.1350....0G,Star,*,,,,,,,0.1655,0.1258,-2.316,-4.419,0.16,0.124,90,,,,,,,,,,,,,,,6.387904,251.791,-45.8399,-7.30986,-20.32016019,1.15E+10,748.6934286,0.1655,4.989,,1.66E-04,6042.2964,0.653090166,1.66E-04,6042.296073,142.8873727,,,,,,2.874304021,
1,24.4262,182.731,54.5767,309.363,251.795,-45.8496,3.31263,2.96572,-8.27149,-1,0.895276,44.358,10.4247,2MASS J16471072-4550588,251.7947374,-45.84964103,0,0,90,LP?,1,16 47 10.73697,-45 50 58.7077,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-2.389,-4.532,0.403,0.351,90,,,,,,,12.712,,,,,,,,0.669095,251.795,-45.8496,-8.27149,-21.28179005,2.78E+10,964.2831492,-0.4931,5.123,,-4.93E-04,-2027.9863,0.669094782,,,,,,,,,2.984204578,
1,27.4189,192.3,391.901,333.574,251.747,-45.852,3.30779,2.81763,-8.2697,-1,0.851816,47.9883,17.2189,Gaia DR3 5940106659927424768,251.7474605,-45.85197581,0,0,90,*,2,16 46 59.39053,-45 51 07.1129,A,2020yCat.1350....0G,Star,*,,,,,,,0.3323,0.1313,-2.408,-3.417,0.157,0.134,90,,,,,,,,,,,,,,,1.173359,,,,,,,,,,,,,3.32E-04,3009.32892,,,,,,,,
1,57.5545,175.673,163.363,302.56,251.78,-45.849,3.37984,3.00319,-8.26416,-1,0.88856,31.0542,29.5247,Gaia DR3 5940106041452100352,251.7809494,-45.85002611,0,0,90,*,2,16 47 07.42785,-45 51 00.0940,A,2020yCat.1350....0G,Star,*,,,,,,,0.1018,0.1639,-2.571,-4.234,0.223,0.157,90,,,,,,,,,,,,,,,4.399262,,,,,,,,,,,,,1.02E-04,9823.182711,,,,,,,,
1,13.4156,176.706,8.93819,109.401,251.801,-45.8301,3.29696,3.01742,-8.24871,-1,0.915212,-37.9523,12.0818,[CMN2008] J164711.5-455000,251.7979831,-45.83329965,0,0,90,s*b,8,16 47 11.51594,-45 49 59.8787,A,2020yCat.1350....0G,BlueSG,*|s*b|X,-51.2,5.79,-1.71E-04,1.93E-05,O9.5Iab,,,,-1.948,-3.972,0.198,0.159,90,,,,,,,,,,,,,,,13.772076,,,,,,,,,,,,,,,,,,,,,,
1,20.0684,140.326,343.338,110.932,251.754,-45.8303,4.03437,3.09267,-8.24432,-1,0.76658,39.0203,12.2181,[CRN2020] W1026,251.7543083,-45.8302515,0,0,90,*,6,16 47 01.03400,-45 49 48.9054,A,2020yCat.1350....0G,Star,*,-37.85,4.26,-1.26E-04,1.42E-05,O9-9.5III,,0.1813,0.1057,-1.967,-3.36,0.129,0.111,90,,,,,,,,,,,,,,,0.797765,,,,,,,,,,,,,1.81E-04,5515.719801,,,,,,,,
1,19.8326,160.067,442.12,572.277,251.74,-45.8753,3.95128,2.74311,-8.23442,-1,0.694233,37.9054,11.67,[CRN2020] W1013,251.7404081,-45.87523701,0,0,90,**,8,16 46 57.69795,-45 52 30.8532,A,2020yCat.1350....0G,**,*|**,-57.4,7.32,-1.91E-04,2.44E-05,O+O?,,0.0737,0.0949,-2.049,-3.491,0.121,0.098,90,,,,,,,,,,,,,,,1.035375,,,,,,,,,,,,,7.37E-05,13568.52103,,,,,,,,
1,51.6322,154.691,352.735,398.403,251.753,-45.8583,2.96794,2.96782,-8.22612,-1,0.99996,-53.3796,38.0846,Gaia DR3 5940106659927379072,251.7530371,-45.85830241,0,0,90,LP?,3,16 47 00.72889,-45 51 29.8887,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,0.1339,0.1514,-2.065,-3.618,0.183,0.153,90,,,,,,,,,,,,,,,0.078723,251.753,-45.8583,-8.22612,-21.23641995,2.67E+10,952.8387771,0.1339,4.166,,1.34E-04,7468.26,0.078722536,1.34E-04,7468.259895,147.4745353,,,,,,2.979019423,
1,72.8492,148.981,235.253,405.964,251.769,-45.8591,3.84139,2.98469,-8.21752,-1,0.77698,-44.7047,21.9972,[CMN2008] J164704.5-455139,251.76875,-45.86083333,,,172,X,1,    16 47 04.5,     -45 51 39,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.269475,,,,,,,,,,,,,,,,,,,,,,
1,15.3509,98.8924,449.629,287.77,251.739,-45.8475,5.86947,2.96715,-8.20561,-1,0.505523,-85.5531,14.1704,[CRN2020] W1012,251.7373569,-45.84888152,0,0,90,*,7,16 46 56.96567,-45 50 55.9735,A,2020yCat.1350....0G,Star,*,-40.49,5.18,-1.35E-04,1.73E-05,O9-9.5III,,0.2215,0.1089,-2.217,-3.933,0.132,0.113,90,,,,23.8,20.36,17.78,,,,,,,,,6.456303,,,,,,,,,,,,,2.22E-04,4514.672686,,,,,,,,
1,44.1964,196.281,196.681,518.937,251.775,-45.8701,3.08762,2.77896,-8.20263,-1,0.900035,41.8826,27.8827,Gaia DR3 5940105904021495808,251.7748595,-45.87008012,0,0,90,*,3,16 47 05.96628,-45 52 12.2884,A,2020yCat.1350....0G,Star,*,,,,,,,,,-2.254,-3.841,0.14,0.113,90,,,,,,,,,,,,,,,0.343027,251.775,-45.8701,-8.20263,-21.21293,2.61E+10,946.9670265,-0.0455,4.453,,-4.55E-05,-21978.021,0.343027034,,,,,,,,,2.976334857,
1,18.5635,179.582,5.00982,170.442,251.802,-45.8361,3.01172,2.75839,-8.19907,-1,0.915886,-31.1697,10.3007,Gaia DR3 5940199843532839296,251.8017261,-45.8359992,0,0,90,*,3,16 47 12.41426,-45 50 09.5971,A,2020yCat.1350....0G,Star,*,,,,,,,0.2779,0.0494,-1.861,-3.969,0.062,0.052,90,,,,,,,,,,,,,,,0.783891,251.802,-45.8361,-8.19907,-21.20936993,2.60E+10,946.0802848,0.2779,4.384,,2.78E-04,3598.4165,0.783890706,2.78E-04,3598.416697,74.77567222,,,,,,2.975927992,
1,12.6144,80.0192,20.7319,262.589,251.8,-45.8451,7.16656,2.91647,-8.1946,-1,0.406955,-11.3538,17.7761,[CRN2020] W1066,251.8025844,-45.84877851,0,0,90,*,7,16 47 12.62025,-45 50 55.6027,A,2020yCat.1350....0G,Star,*,-37.2,2.49,-1.24E-04,8.30E-06,O9III,,0.1331,0.0986,-2.433,-3.718,0.125,0.103,90,,,,,,,,,,,,,,,14.738764,,,,,,,,,,,,,1.33E-04,7513.148009,,,,,,,,
1,22.4937,187.637,256.443,115.489,251.766,-45.8307,3.33508,2.66372,-8.19102,-1,0.798697,58.4386,8.31485,Gaia DR3 5940106797366436608,251.76569,-45.83252211,0,0,90,*,2,16 47 03.76559,-45 49 57.0796,A,2020yCat.1350....0G,Star,*,,,,,,,0.1479,0.1093,-2.141,-3.546,0.139,0.111,90,,,,,,,,,,,,,,,6.607768,,,,,,,,,,,,,1.48E-04,6761.32522,,,,,,,,
1,13.7631,184.77,49.8274,422.838,251.795,-45.8607,3.21958,2.78839,-8.1857,-1,0.866071,56.818,11.4629,[B2007] J164711.04-455136.5,251.796,-45.86013889,0.32,0.32,90,V*,1,   16 47 11.04,   -45 51 36.5,C,2007AJ....133.2696B,Variable*,V*,,,,,,,,,,,,,,,,,,20.268,,,,,,,,,,3.220242,,,,,,,,,,,,,,,,,,,,,,
1,61.5712,160.651,156.877,274.553,251.78,-45.8462,3.21197,3.21195,-8.18488,-1,0.999994,-19.9097,19.4368,Gaia DR3 5940106041460470656,251.7805208,-45.8462412,0,0,90,*,2,16 47 07.32500,-45 50 46.4683,A,2020yCat.1350....0G,Star,*,,,,,,,,,-1.977,-4.048,0.185,0.157,90,,,,,,,,,,,,,,,1.317971,,,,,,,,,,,,,,,,,,,,,,
1,47.1258,184.987,267.605,443.953,251.765,-45.8628,3.17573,2.81656,-8.18343,-1,0.8869,45.8771,29.8225,Gaia DR3 5940105904013105024,251.7649067,-45.86279144,0,0,90,*,3,16 47 03.57762,-45 51 46.0492,A,2020yCat.1350....0G,Star,*,,,,,,,0.2207,0.1025,-2.457,-3.563,0.126,0.104,90,,,,,,,,,,,,,,,0.234612,251.765,-45.8628,-8.18343,-21.19372967,2.57E+10,942.1944338,0.2207,4.328,,2.21E-04,4531.0376,0.234612293,2.21E-04,4531.037608,92.95296554,,,,,,2.974140534,
1,29.2584,109.731,185.147,431.258,251.776,-45.8615,7.97841,1.87664,-8.17532,-1,0.235215,55.9145,14.9801,Gaia DR3 5940106007092319104,251.7726945,-45.86121962,0,0,90,LP?,1,16 47 05.44669,-45 51 40.3906,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-1.108,-1.997,0.482,0.364,90,,,,,,,,,,,,,,,8.350483,,,,,,,,,,,,,,,,,,,,,,
1,99.1143,173.805,291.057,326.028,251.762,-45.8513,3.09239,3.02989,-8.16661,-1,0.979789,10.8129,36.4382,Gaia DR3 5940106763006626176,251.7615495,-45.85125475,0,0,90,*,3,16 47 02.77187,-45 51 04.5171,A,2020yCat.1350....0G,Star,*,,,,,,,0.2204,0.1042,-2.099,-3.692,0.138,0.112,90,,,,,,,,,,,,,,,1.124643,,,,,,,,,,,,,2.20E-04,4537.205082,,,,,,,,
1,19.1767,176.384,100.87,475.885,251.788,-45.8659,3.3804,2.72508,-8.16327,-1,0.806142,66.0577,19.9519,Gaia DR3 5940105934069463168,251.7907584,-45.86391012,0,0,90,*,1,16 47 09.78202,-45 51 50.0764,A,2020yCat.1350....0G,Star,*,,,,,,,0.2531,0.1517,-2.095,-3.678,0.186,0.145,90,,,,,,,,,,,,,,,9.961543,,,,,,,,,,,,,2.53E-04,3951.007507,,,,,,,,
1,29.6684,173.957,414.765,539.138,251.744,-45.8721,3.26761,2.85253,-8.16101,-1,0.872973,67.3327,18.5639,Gaia DR3 5940106621264270336,251.7443535,-45.87211698,0,0,90,*,2,16 46 58.64485,-45 52 19.6211,A,2020yCat.1350....0G,Star,*,,,,,,,0.2846,0.1204,-2.156,-3.754,0.144,0.119,90,,,,,,,,,,,,,,,0.879795,251.744,-45.8721,-8.16101,-21.17130975,2.51E+10,936.6519823,0.2846,4.329,,2.85E-04,3513.7036,0.879794536,2.85E-04,3513.703443,72.09929949,,,,,,2.971578257,
1,29.5679,178.644,350.801,523.923,251.753,-45.8706,3.27227,2.75523,-8.15374,-1,0.841994,-47.1874,11.3949,[CRN2020] W1025,251.7532225,-45.86799174,0,0,90,**,7,16 47 00.77339,-45 52 04.7703,A,2020yCat.1350....0G,**,*|**,-41.22,5.9,-1.38E-04,1.97E-05,O+O?,,,,-2.379,-3.917,0.122,0.1,90,,,,22.9,19.91,17.65,,,,,,,,,9.41135,251.753,-45.8681,-8.13246,-21.1427596,2.45E+10,929.6412426,-0.0429,4.583,,-4.29E-05,-23310.023,0.666472832,,,,508.0483848,21.38024288,1.330012635,84.556806,1.92714857,2.968315383,
1,29.1494,157.874,99.699,193.969,251.788,-45.8384,3.58361,2.83615,-8.14966,-1,0.791422,-77.8521,11.0763,Gaia DR3 5940199877886900608,251.7864574,-45.8377651,0,0,90,*,2,16 47 08.74978,-45 50 15.9544,A,2020yCat.1350....0G,Star,*,,,,,,,0.37,0.0401,-1.795,-4.07,0.051,0.04,90,,,,,,,,,,,,,,,4.484812,,,,,,,,,,,,,3.70E-04,2702.702703,,,,,,,,
1,75.8496,164.212,247.065,195.405,251.768,-45.8385,3.45596,2.81363,-8.14437,-1,0.81414,22.5174,22.0011,Gaia DR3 5940106797366420608,251.7677633,-45.83840838,0,0,90,*,2,16 47 04.26320,-45 50 18.2702,A,2020yCat.1350....0G,Star,*,,,,,,,0.211,0.102,-2.423,-3.967,0.133,0.097,90,,,,,,,,,,,,,,,0.692566,251.768,-45.8385,-8.14437,-21.15467004,2.48E+10,932.5595535,0.211,4.649,,2.11E-04,4739.337,0.692566413,2.11E-04,4739.336493,104.4372566,,,,,,2.969676576,
1,33.4713,168.03,373.011,435.454,251.75,-45.862,3.96529,2.3937,-8.1431,-1,0.603664,37.8574,22.3369,2MASS J16465979-4551400,251.7490493,-45.86113549,0,0,90,LP?,2,16 46 59.77183,-45 51 40.0878,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR|V*,,,,,,,,,-1.554,-4.339,0.444,0.35,90,,,,,,19.264,,12.371,,,,,,,3.918658,,,,,,,,,,,,,,,,,,,,,,
1,6.8824,139.852,428.736,43.4199,251.742,-45.8237,3.43664,3.31602,-8.14231,-1,0.9649,-82.5073,9.35902,Gaia DR3 5940106861789005696,251.746693,-45.8261106,0,0,90,*,2,16 46 59.20633,-45 49 33.9981,A,2020yCat.1350....0G,Star,*,,,,,,,0.2796,0.1237,-3.118,-3.186,0.156,0.117,90,,,,,,,,,,,,,,,14.617251,,,,,,,,,,,,,2.80E-04,3576.537911,,,,,,,,
1,74.9086,126.908,285.768,234.213,251.762,-45.8423,3.56484,2.10863,-8.13957,-1,0.591508,-50.0263,41.7855,Cl* Westerlund    1      W      10,251.763919,-45.84294537,0,0,90,s*b,20,16 47 03.34056,-45 50 34.6033,A,2020yCat.1350....0G,BlueSG,*|NIR|s*b|SB*|V*|X,-58.16,1.24,-1.94E-04,4.10E-06,O9.5/B0.5Iae,,0.1368,0.0629,-1.989,-3.421,0.075,0.065,90,,,,22.72,18.516,15.257,9.378,,,,,,,,5.358333,,,,,,,,,,,,,1.37E-04,7309.94152,,,,,,,,
1,21.2659,165.048,113.755,434.132,251.786,-45.8618,3.30726,2.89362,-8.13257,-1,0.87493,78.4442,13.2819,2MASS J16470822-4551368,251.7843493,-45.86023388,0,0,90,X,1,16 47 08.24382,-45 51 36.8420,A,2020yCat.1350....0G,X,*|NIR|X,,,,,,,0.4527,0.1107,-1.421,-2.884,0.146,0.105,90,,,,,,,15.144,,,,,,,,6.990509,,,,,,,,,,,,,4.53E-04,2208.968412,,,,,,,,
